port,year,month_num,month,source_url,source_file,retrieved,data_tier,total_throughput_t,iron_ore_t,vessel_arrivals,parse_note,total_throughput_mt,iron_ore_mt,n_cyclones,max_category,total_severity,weighted_severity,max_pressure_deficit,nearest_km,t,severe,severity_lag1,fitted_mt,capability_mt,lost_mt,lost_lo_mt,lost_hi_mt,availability,daily_capability_mt,downtime_days,downtime_hours,failure_mode,below_target
port_hedland,2015,1,2015-01-01,"https://www.pilbaraports.com.au/pilbaraportsauthority/media/documents/port%20of%20port%20hedland/about%20the%20port%20of%20port%20hedland/port%20statistics%20and%20reports/cargo%20weights%20by%20cargo%20type/2015/cargo,-grt-and-dwt-january-2015.pdf",2015-01.pdf,2026-09-02,A,37325680.64,,245.0,,37.32568064,,0.0,0.0,0.0,0.0,0.0,9999.0,0,0,0.0,38.54954214679078,38.54954214679078,0.0,0.0,0.0,1.0,1.2680770443023284,0.0,0.0,No weather event,False
port_hedland,2015,2,2015-02-01,"https://www.pilbaraports.com.au/pilbaraportsauthority/media/documents/port%20of%20port%20hedland/about%20the%20port%20of%20port%20hedland/port%20statistics%20and%20reports/cargo%20weights%20by%20cargo%20type/2015/cargo,-grt-and-dwt-february-2015.pdf",2015-02.pdf,2026-09-02,A,36060758.08,,243.0,,36.06075808,,0.0,0.0,0.0,0.0,0.0,9999.0,1,0,0.0,33.88587027935358,33.88587027935358,0.0,0.0,0.0,1.0,1.114666785505052,0.0,0.0,No weather event,False
port_hedland,2015,3,2015-03-01,"https://www.pilbaraports.com.au/pilbaraportsauthority/media/documents/port%20of%20port%20hedland/about%20the%20port%20of%20port%20hedland/port%20statistics%20and%20reports/cargo%20weights%20by%20cargo%20type/2015/cargo,-grt-and-dwt-march-2015.pdf",2015-03.pdf,2026-09-02,A,37104741.0,,235.0,,37.104741,,1.0,3.0,3.0,0.3789360918020126,55.0,413.8,2,1,0.0,39.44738038079369,40.077162334101885,0.6297819533081963,0.34450852405203725,0.9150553825643568,0.9842857648438769,1.3183277083586147,0.47771274874614217,11.465105969907412,Weather - severe cyclone,False
port_hedland,2015,4,2015-04-01,"https://www.pilbaraports.com.au/pilbaraportsauthority/media/documents/port%20of%20port%20hedland/about%20the%20port%20of%20port%20hedland/port%20statistics%20and%20reports/cargo%20weights%20by%20cargo%20type/2015/cargo,-grt-and-dwt-april-2015.pdf",2015-04.pdf,2026-09-02,A,35859817.32,,223.0,,35.85981732,,0.0,0.0,0.0,0.0,0.0,9999.0,3,0,0.3789360918020126,39.23825833741245,39.23825833741245,0.0,0.0,0.0,1.0,1.2907321821517252,0.0,0.0,No weather event,False
port_hedland,2015,5,2015-05-01,"https://www.pilbaraports.com.au/pilbaraportsauthority/media/documents/port%20of%20port%20hedland/about%20the%20port%20of%20port%20hedland/port%20statistics%20and%20reports/cargo%20weights%20by%20cargo%20type/2015/cargo,-grt-and-dwt-may-2015.pdf",2015-05.pdf,2026-09-02,A,38729450.61,,239.0,,38.72945061,,1.0,2.0,2.0,0.2017244101181328,25.0,458.8,4,0,0.0,41.68818242766282,42.02344316366185,0.33526073599903583,0.18339709597093776,0.4871243760271368,0.9920220545781232,1.382350104067824,0.2425295408250546,5.82070897980131,Weather - cyclone or tropical low,False
port_hedland,2015,6,2015-06-01,"https://www.pilbaraports.com.au/pilbaraportsauthority/media/documents/port%20of%20port%20hedland/about%20the%20port%20of%20port%20hedland/port%20statistics%20and%20reports/cargo%20weights%20by%20cargo%20type/2015/cargo,-grt-and-dwt-june-2015_1.pdf",2015-06.pdf,2026-09-02,A,38830951.62,,232.0,,38.83095162,,0.0,0.0,0.0,0.0,0.0,9999.0,5,0,0.2017244101181328,43.99780081566195,43.99780081566195,0.0,0.0,0.0,1.0,1.447296079462564,0.0,0.0,No weather event,False
port_hedland,2015,7,2015-07-01,"https://www.pilbaraports.com.au/pilbaraportsauthority/media/documents/port%20of%20port%20hedland/about%20the%20port%20of%20port%20hedland/port%20statistics%20and%20reports/cargo%20weights%20by%20cargo%20type/2015/cargo,-grt-and-dwt-july-2015(new).pdf",2015-07.pdf,2026-09-02,A,35852880.48,,216.0,,35.852880479999996,,0.0,0.0,0.0,0.0,0.0,9999.0,6,0,0.0,37.367585242038416,37.367585242038416,0.0,0.0,0.0,1.0,1.22919688296179,0.0,0.0,No weather event,False
port_hedland,2015,8,2015-08-01,"https://www.pilbaraports.com.au/pilbaraportsauthority/media/documents/port%20of%20port%20hedland/about%20the%20port%20of%20port%20hedland/port%20statistics%20and%20reports/cargo%20weights%20by%20cargo%20type/2015/cargo,-grt-and-dwt-statistics-by-commodity-type-aug-2015.pdf",2015-08.pdf,2026-09-02,A,39855206.1,,241.0,,39.8552061,,0.0,0.0,0.0,0.0,0.0,9999.0,7,0,0.0,40.35030602991135,40.35030602991135,0.0,0.0,0.0,1.0,1.327312698352347,0.0,0.0,No weather event,False
port_hedland,2015,9,2015-09-01,"https://www.pilbaraports.com.au/pilbaraportsauthority/media/documents/port%20of%20port%20hedland/about%20the%20port%20of%20port%20hedland/port%20statistics%20and%20reports/cargo%20weights%20by%20cargo%20type/2015/cargo,-grt-and-dwt-statistics-by-commodity-type-sept-2015.pdf",2015-09.pdf,2026-09-02,A,39987651.33,,239.0,,39.98765133,,0.0,0.0,0.0,0.0,0.0,9999.0,8,0,0.0,40.4564365953659,40.4564365953659,0.0,0.0,0.0,1.0,1.3308038353738785,0.0,0.0,No weather event,False
port_hedland,2015,10,2015-10-01,"https://www.pilbaraports.com.au/pilbaraportsauthority/media/documents/port%20of%20port%20hedland/about%20the%20port%20of%20port%20hedland/port%20statistics%20and%20reports/cargo%20weights%20by%20cargo%20type/2015/cargo,-grt-and-dwt-statistics-by-commodity-type-oct-2015.pdf",2015-10.pdf,2026-09-02,A,37088397.7,,223.0,,37.0883977,,0.0,0.0,0.0,0.0,0.0,9999.0,9,0,0.0,39.81512922082044,39.81512922082044,0.0,0.0,0.0,1.0,1.3097081980533039,0.0,0.0,No weather event,False
port_hedland,2015,11,2015-11-01,"https://www.pilbaraports.com.au/pilbaraportsauthority/media/documents/port%20of%20port%20hedland/about%20the%20port%20of%20port%20hedland/port%20statistics%20and%20reports/cargo%20weights%20by%20cargo%20type/2015/cargo,-grt-and-dwt-statistics-by-commodity-type-nov-2015.pdf",2015-11.pdf,2026-09-02,A,37966936.75,,234.0,,37.96693675,,0.0,0.0,0.0,0.0,0.0,9999.0,10,0,0.0,39.12626947445681,39.12626947445681,0.0,0.0,0.0,1.0,1.287048337975553,0.0,0.0,No weather event,False
port_hedland,2015,12,2015-12-01,"https://www.pilbaraports.com.au/pilbaraportsauthority/media/documents/port%20of%20port%20hedland/about%20the%20port%20of%20port%20hedland/port%20statistics%20and%20reports/cargo%20weights%20by%20cargo%20type/2015/cargo,-grt-and-dwt-statistics-by-commodity-type-dec-2015.pdf",2015-12.pdf,2026-09-02,A,38100794.86,,233.0,,38.10079486,,0.0,0.0,0.0,0.0,0.0,9999.0,11,0,0.0,42.9696958486992,42.9696958486992,0.0,0.0,0.0,1.0,1.4134768371282633,0.0,0.0,No weather event,False
port_hedland,2016,1,2016-01-01,"https://www.pilbaraports.com.au/pilbaraportsauthority/media/documents/port%20of%20port%20hedland/about%20the%20port%20of%20port%20hedland/port%20statistics%20and%20reports/cargo%20weights%20by%20cargo%20type/2016/cargo,-grt-and-dwt-statistics-by-commodity-type-jan-2016.pdf",2016-01.pdf,2026-09-02,A,34087619.5,,207.0,,34.0876195,,1.0,2.0,2.0,1.0167865169826358,30.0,135.3,12,0,0.0,37.84437185679469,39.53424466811121,1.6898728113165191,0.9244081781070375,2.4553374445260063,0.9572554673675202,1.3004685746089213,1.2994337920273853,31.186411008657245,Weather - cyclone or tropical low,True
port_hedland,2016,3,2016-03-01,"https://www.pilbaraports.com.au/pilbaraportsauthority/media/documents/port%20of%20port%20hedland/about%20the%20port%20of%20port%20hedland/port%20statistics%20and%20reports/cargo%20weights%20by%20cargo%20type/2016/cargo,-grt-and-dwt-statistics-by-commodity-type-mar-2016.pdf",2016-03.pdf,2026-09-02,A,39977027.95,,238.0,,39.97702795,,0.0,0.0,0.0,0.0,0.0,9999.0,13,0,1.0167865169826358,40.97980631197894,40.97980631197894,0.0,0.0,0.0,1.0,1.3480199444729914,0.0,0.0,No weather event,False
port_hedland,2016,4,2016-04-01,"https://www.pilbaraports.com.au/pilbaraportsauthority/media/documents/port%20of%20port%20hedland/about%20the%20port%20of%20port%20hedland/port%20statistics%20and%20reports/cargo%20weights%20by%20cargo%20type/2016/cargo,-grt-and-dwt-statistics-by-commodity-type-apr-2016.pdf",2016-04.pdf,2026-09-02,A,38091370.88,,218.0,,38.09137088,,0.0,0.0,0.0,0.0,0.0,9999.0,14,0,0.0,40.1409023152895,40.1409023152895,0.0,0.0,0.0,1.0,1.320424418266102,0.0,0.0,No weather event,False
port_hedland,2016,5,2016-05-01,"https://www.pilbaraports.com.au/pilbaraportsauthority/media/documents/port%20of%20port%20hedland/about%20the%20port%20of%20port%20hedland/port%20statistics%20and%20reports/cargo%20weights%20by%20cargo%20type/2016/cargo,-grt-and-dwt-statistics-by-commodity-type-may-2016.pdf",2016-05.pdf,2026-09-02,A,39812204.21,,228.0,,39.81220421,,0.0,0.0,0.0,0.0,0.0,9999.0,15,0,0.0,42.92608714153891,42.92608714153891,0.0,0.0,0.0,1.0,1.4120423401822009,0.0,0.0,No weather event,False
port_hedland,2016,6,2016-06-01,"https://www.pilbaraports.com.au/pilbaraportsauthority/media/documents/port%20of%20port%20hedland/about%20the%20port%20of%20port%20hedland/port%20statistics%20and%20reports/cargo%20weights%20by%20cargo%20type/2016/cargo,-grt-and-dwt-statistics-by-commodity-type-june-2016.pdf",2016-06.pdf,2026-09-02,A,42236205.84,,242.0,,42.23620584,,0.0,0.0,0.0,0.0,0.0,9999.0,16,0,0.0,44.90044479353901,44.90044479353901,0.0,0.0,0.0,1.0,1.4769883155769412,0.0,0.0,No weather event,False
port_hedland,2016,7,2016-07-01,"https://www.pilbaraports.com.au/pilbaraportsauthority/media/documents/port%20of%20port%20hedland/about%20the%20port%20of%20port%20hedland/port%20statistics%20and%20reports/cargo%20weights%20by%20cargo%20type/2016/cargo,-grt-and-dwt-statistics-by-commodity-type-july-2016.pdf",2016-07.pdf,2026-09-02,A,39020582.24,,223.0,,39.02058224,,0.0,0.0,0.0,0.0,0.0,9999.0,17,0,0.0,38.27022921991547,38.27022921991547,0.0,0.0,0.0,1.0,1.2588891190761669,0.0,0.0,No weather event,False
port_hedland,2016,8,2016-08-01,"https://www.pilbaraports.com.au/pilbaraportsauthority/media/documents/port%20of%20port%20hedland/about%20the%20port%20of%20port%20hedland/port%20statistics%20and%20reports/cargo%20weights%20by%20cargo%20type/2016/cargo,-grt-and-dwt-statistics-by-commodity-type-aug-16.pdf",2016-08.pdf,2026-09-02,A,43556597.46,,253.0,,43.55659746,,0.0,0.0,0.0,0.0,0.0,9999.0,18,0,0.0,41.25295000778841,41.25295000778841,0.0,0.0,0.0,1.0,1.3570049344667239,0.0,0.0,No weather event,False
port_hedland,2016,9,2016-09-01,"https://www.pilbaraports.com.au/pilbaraportsauthority/media/documents/port%20of%20port%20hedland/about%20the%20port%20of%20port%20hedland/port%20statistics%20and%20reports/cargo%20weights%20by%20cargo%20type/2016/cargo,-grt-and-dwt-statistics-by-commodity-type-sept-2016.pdf",2016-09.pdf,2026-09-02,A,42402668.1,,255.0,,42.4026681,,0.0,0.0,0.0,0.0,0.0,9999.0,19,0,0.0,41.35908057324296,41.35908057324296,0.0,0.0,0.0,1.0,1.3604960714882555,0.0,0.0,No weather event,False
port_hedland,2016,10,2016-10-01,"https://www.pilbaraports.com.au/pilbaraportsauthority/media/documents/port%20of%20port%20hedland/about%20the%20port%20of%20port%20hedland/port%20statistics%20and%20reports/cargo%20weights%20by%20cargo%20type/2016/cargo,-grt-and-dwt-statistics-by-commodity-type-oct-2016.pdf",2016-10.pdf,2026-09-02,A,42042396.75,,242.0,,42.04239675,,0.0,0.0,0.0,0.0,0.0,9999.0,20,0,0.0,40.71777319869749,40.71777319869749,0.0,0.0,0.0,1.0,1.3394004341676808,0.0,0.0,No weather event,False
port_hedland,2016,11,2016-11-01,"https://www.pilbaraports.com.au/pilbaraportsauthority/media/documents/port%20of%20port%20hedland/about%20the%20port%20of%20port%20hedland/port%20statistics%20and%20reports/cargo%20weights%20by%20cargo%20type/2016/cargo,-grt-and-dwt-statistics-by-commodity-type_nov-2016.pdf",2016-11.pdf,2026-09-02,A,41572142.98,,241.0,,41.572142979999995,,0.0,0.0,0.0,0.0,0.0,9999.0,21,0,0.0,40.02891345233387,40.02891345233387,0.0,0.0,0.0,1.0,1.3167405740899298,0.0,0.0,No weather event,False
port_hedland,2016,12,2016-12-01,"https://www.pilbaraports.com.au/pilbaraportsauthority/media/documents/port%20of%20port%20hedland/about%20the%20port%20of%20port%20hedland/port%20statistics%20and%20reports/cargo%20weights%20by%20cargo%20type/2016/cargo,-grt-and-dwt-statistics-by-commodity-type-dec-2016.pdf",2016-12.pdf,2026-09-02,A,44538630.56,,265.0,,44.53863056,,0.0,0.0,0.0,0.0,0.0,9999.0,22,0,0.0,43.872339826576265,43.872339826576265,0.0,0.0,0.0,1.0,1.4431690732426403,0.0,0.0,No weather event,False
port_hedland,2017,1,2017-01-01,"https://www.pilbaraports.com.au/pilbaraportsauthority/media/documents/port%20of%20port%20hedland/about%20the%20port%20of%20port%20hedland/port%20statistics%20and%20reports/cargo%20weights%20by%20cargo%20type/2017/cargo,-grt-and-dwt-statistics-by-commodity-type-jan-2017.pdf",2017-01.pdf,2026-09-02,A,40509640.87,,236.0,,40.50964087,,1.0,1.0,1.0,0.3977227995093341,24.0,184.4,23,0,0.0,39.775883671880216,40.43688864598826,0.6610049741080459,0.3615883986907084,0.9604215495253803,0.9836534165648864,1.330160810723298,0.4969361364274542,11.9264672742589,Weather - cyclone or tropical low,False
port_hedland,2017,2,2017-02-01,"https://www.pilbaraports.com.au/pilbaraportsauthority/media/documents/port%20of%20port%20hedland/about%20the%20port%20of%20port%20hedland/port%20statistics%20and%20reports/cargo%20weights%20by%20cargo%20type/2017/cargo,-grt-and-dwt-statistics-by-commodity-type-feb-2017.pdf",2017-02.pdf,2026-09-02,A,36021483.74,,216.0,,36.02148374,,0.0,0.0,0.0,0.0,0.0,9999.0,24,0,0.3977227995093341,35.77321677855107,35.77321677855107,0.0,0.0,0.0,1.0,1.176750551926022,0.0,0.0,No weather event,False
port_hedland,2017,3,2017-03-01,"https://www.pilbaraports.com.au/pilbaraportsauthority/media/documents/port%20of%20port%20hedland/about%20the%20port%20of%20port%20hedland/port%20statistics%20and%20reports/cargo%20weights%20by%20cargo%20type/2017/cargo,-grt-and-dwt-statistics-by-commodity-type-mar-2017.pdf",2017-03.pdf,2026-09-02,A,39494398.67,,230.0,,39.49439867,,1.0,2.0,2.0,1.917739561144969,25.0,8.4,25,0,0.0,38.777275437264564,41.96450883329936,3.1872333960347987,1.7435067284945962,4.630960063575003,0.9240493101278553,1.3804114747795844,2.3089009721132,55.4136233307168,Weather - cyclone or tropical low,True
port_hedland,2017,4,2017-04-01,"https://www.pilbaraports.com.au/pilbaraportsauthority/media/documents/port%20of%20port%20hedland/about%20the%20port%20of%20port%20hedland/port%20statistics%20and%20reports/cargo%20weights%20by%20cargo%20type/2017/cargo,-grt-and-dwt-statistics-by-commodity-type_april-2017.pdf",2017-04.pdf,2026-09-02,A,42953866.84,,251.0,,42.95386684,,0.0,0.0,0.0,0.0,0.0,9999.0,26,0,1.917739561144969,41.12560483660993,41.12560483660993,0.0,0.0,0.0,1.0,1.3528159485726952,0.0,0.0,No weather event,False
port_hedland,2017,5,2017-05-01,"https://www.pilbaraports.com.au/pilbaraportsauthority/media/documents/port%20of%20port%20hedland/about%20the%20port%20of%20port%20hedland/port%20statistics%20and%20reports/cargo%20weights%20by%20cargo%20type/2017/cargo,-grt-and-dwt-statistics-by-commodity-type-may-2017.pdf",2017-05.pdf,2026-09-02,A,44769607.81,,258.0,,44.76960781,,0.0,0.0,0.0,0.0,0.0,9999.0,27,0,0.0,43.91078966285934,43.91078966285934,0.0,0.0,0.0,1.0,1.444433870488794,0.0,0.0,No weather event,False
port_hedland,2017,6,2017-06-01,https://www.pilbaraports.com.au/pilbaraportsauthority/media/documents/port%20of%20port%20hedland/about%20the%20port%20of%20port%20hedland/port%20statistics%20and%20reports/cargo%20weights%20by%20cargo%20type/2017/cargo-grt-and-dwt-statistics-by-commodity-type-june-2017.pdf,2017-06.pdf,2026-09-02,A,44034829.22,,258.0,,44.03482922,,0.0,0.0,0.0,0.0,0.0,9999.0,28,0,0.0,45.88514731485943,45.88514731485943,0.0,0.0,0.0,1.0,1.509379845883534,0.0,0.0,No weather event,False
port_hedland,2017,7,2017-07-01,https://www.pilbaraports.com.au/pilbaraportsauthority/media/documents/port%20of%20port%20hedland/about%20the%20port%20of%20port%20hedland/port%20statistics%20and%20reports/cargo%20weights%20by%20cargo%20type/2017/cargo-grt-and-dwt-statistics-by-commodity-type-july-2017.pdf,2017-07.pdf,2026-09-02,A,38681009.23,,221.0,,38.681009229999994,,0.0,0.0,0.0,0.0,0.0,9999.0,29,0,0.0,39.2549317412359,39.2549317412359,0.0,0.0,0.0,1.0,1.29128064938276,0.0,0.0,No weather event,False
port_hedland,2017,8,2017-08-01,https://www.pilbaraports.com.au/pilbaraportsauthority/media/documents/port%20of%20port%20hedland/about%20the%20port%20of%20port%20hedland/port%20statistics%20and%20reports/cargo%20weights%20by%20cargo%20type/2017/cargo-grt-and-dwt-statistics-by-commodity-type-aug-2017.pdf,2017-08.pdf,2026-09-02,A,43531908.85,,251.0,,43.53190885,,0.0,0.0,0.0,0.0,0.0,9999.0,30,0,0.0,42.237652529108836,42.237652529108836,0.0,0.0,0.0,1.0,1.389396464773317,0.0,0.0,No weather event,False
port_hedland,2017,9,2017-09-01,https://www.pilbaraports.com.au/pilbaraportsauthority/media/documents/port%20of%20port%20hedland/about%20the%20port%20of%20port%20hedland/port%20statistics%20and%20reports/cargo%20weights%20by%20cargo%20type/2017/cargo-grt-and-dwt-statistics-by-commodity-type-sept-2017.pdf,2017-09.pdf,2026-09-02,A,44070187.8,,254.0,,44.0701878,,0.0,0.0,0.0,0.0,0.0,9999.0,31,0,0.0,42.343783094563385,42.343783094563385,0.0,0.0,0.0,1.0,1.3928876017948482,0.0,0.0,No weather event,False
port_hedland,2017,10,2017-10-01,https://www.pilbaraports.com.au/pilbaraportsauthority/media/documents/port%20of%20port%20hedland/about%20the%20port%20of%20port%20hedland/port%20statistics%20and%20reports/cargo%20weights%20by%20cargo%20type/2017/cargo-grt-and-dwt-statistics-by-commodity-type-oct-2017.pdf,2017-10.pdf,2026-09-02,A,41807146.24,,248.0,,41.80714624,,0.0,0.0,0.0,0.0,0.0,9999.0,32,0,0.0,41.70247572001792,41.70247572001792,0.0,0.0,0.0,1.0,1.3717919644742738,0.0,0.0,No weather event,False
port_hedland,2017,11,2017-11-01,"https://www.pilbaraports.com.au/pilbaraportsauthority/media/documents/port%20of%20port%20hedland/about%20the%20port%20of%20port%20hedland/port%20statistics%20and%20reports/cargo%20weights%20by%20cargo%20type/2017/cargo,-grt-and-dwt-statistics-by-commodity-type-nov-2017.pdf",2017-11.pdf,2026-09-02,A,42196051.17,,244.0,,42.19605117,,0.0,0.0,0.0,0.0,0.0,9999.0,33,0,0.0,41.0136159736543,41.0136159736543,0.0,0.0,0.0,1.0,1.349132104396523,0.0,0.0,No weather event,False
port_hedland,2017,12,2017-12-01,"https://www.pilbaraports.com.au/pilbaraportsauthority/media/documents/port%20of%20port%20hedland/about%20the%20port%20of%20port%20hedland/port%20statistics%20and%20reports/cargo%20weights%20by%20cargo%20type/2017/cargo,-grt-and-dwt-statistics-by-commodity-type-dec-2017.pdf",2017-12.pdf,2026-09-02,A,47255102.63,,273.0,,47.25510263,,1.0,2.0,2.0,0.399775228150289,30.0,322.0,34,0,0.0,44.19262629063639,44.85704234789669,0.6644160572602971,0.36345435756112116,0.9653777569594726,0.9851881438792308,1.4755606035492332,0.45028042607138385,10.806730225713213,Weather - cyclone or tropical low,False
port_hedland,2018,1,2018-01-01,https://www.pilbaraports.com.au/pilbaraportsauthority/media/documents/port%20of%20port%20hedland/about%20the%20port%20of%20port%20hedland/port%20statistics%20and%20reports/cargo%20weights%20by%20cargo%20type/2018/cargo-grt-and-dwt-statistics-by-commodity-type-jan-2018.pdf,2018-01.pdf,2026-09-02,A,41834776.52,,248.0,,41.834776520000005,,1.0,2.0,2.0,1.2669940187870532,35.0,91.3,35,0,0.399775228150289,39.315879979474886,41.421591167308684,2.1057111878337977,1.1518835203038544,3.0595388553637406,0.9491639232464905,1.362552341029891,1.5454167333066904,37.09000159936057,Weather - cyclone or tropical low,True
port_hedland,2018,2,2018-02-01,https://www.pilbaraports.com.au/pilbaraportsauthority/media/documents/port%20of%20port%20hedland/about%20the%20port%20of%20port%20hedland/port%20statistics%20and%20reports/cargo%20weights%20by%20cargo%20type/2018/cargo-grt-and-dwt-statistics-by-commodity-type_feb-2018.pdf,2018-02.pdf,2026-09-02,A,39349831.06,,237.0,,39.34983106,,1.0,3.0,3.0,0.9067507158678328,55.0,239.3,36,1,1.2669940187870532,35.25092313519575,36.757919299871496,1.5069961646757477,0.8243694848944874,2.1896228444570065,0.9590021363183902,1.209142082232615,1.2463350559209396,29.91204134210255,Weather - severe cyclone,True
port_hedland,2018,3,2018-03-01,"https://www.pilbaraports.com.au/pilbaraportsauthority/media/documents/port%20of%20port%20hedland/about%20the%20port%20of%20port%20hedland/port%20statistics%20and%20reports/cargo%20weights%20by%20cargo%20type/2018/cargo,-grt-and-dwt-statistics-by-commodity-type-march-2018.pdf",2018-03.pdf,2026-09-02,A,42953876.56,,250.0,,42.953876560000005,,0.0,0.0,0.0,0.0,0.0,9999.0,37,0,0.9067507158678328,42.94921135461979,42.94921135461979,0.0,0.0,0.0,1.0,1.4128030050861775,0.0,0.0,No weather event,False
port_hedland,2018,4,2018-04-01,"https://www.pilbaraports.com.au/pilbaraportsauthority/media/documents/port%20of%20port%20hedland/about%20the%20port%20of%20port%20hedland/port%20statistics%20and%20reports/cargo%20weights%20by%20cargo%20type/2018/cargo,-grt-and-dwt-statistics-by-commodity-type-april-2018.pdf",2018-04.pdf,2026-09-02,A,43684043.81,,254.0,,43.684043810000006,,0.0,0.0,0.0,0.0,0.0,9999.0,38,0,0.0,42.11030735793035,42.11030735793035,0.0,0.0,0.0,1.0,1.385207478879288,0.0,0.0,No weather event,False
port_hedland,2018,5,2018-05-01,"https://www.pilbaraports.com.au/pilbaraportsauthority/media/documents/port%20of%20port%20hedland/about%20the%20port%20of%20port%20hedland/port%20statistics%20and%20reports/cargo%20weights%20by%20cargo%20type/2018/cargo,-grt-and-dwt-statistics-by-commodity-type-may-2018.pdf",2018-05.pdf,2026-09-02,A,45773806.3,,272.0,,45.7738063,,0.0,0.0,0.0,0.0,0.0,9999.0,39,0,0.0,44.895492184179766,44.895492184179766,0.0,0.0,0.0,1.0,1.4768254007953872,0.0,0.0,No weather event,False
port_hedland,2018,6,2018-06-01,"https://www.pilbaraports.com.au/pilbaraportsauthority/media/documents/port%20of%20port%20hedland/about%20the%20port%20of%20port%20hedland/port%20statistics%20and%20reports/cargo%20weights%20by%20cargo%20type/2018/cargo,-grt-and-dwt-statistics-by-commodity-type-june-2018.pdf",2018-06.pdf,2026-09-02,A,48270075.04,,280.0,,48.27007504,,0.0,0.0,0.0,0.0,0.0,9999.0,40,0,0.0,46.86984983617986,46.86984983617986,0.0,0.0,0.0,1.0,1.541771376190127,0.0,0.0,No weather event,False
port_hedland,2018,7,2018-07-01,"https://www.pilbaraports.com.au/pilbaraportsauthority/media/documents/port%20of%20port%20hedland/about%20the%20port%20of%20port%20hedland/port%20statistics%20and%20reports/cargo%20weights%20by%20cargo%20type/2018/cargo,-grt-and-dwt-statistics-by-commodity-type-july-2018.pdf",2018-07.pdf,2026-09-02,A,41495194.93,,243.0,,41.49519493,,0.0,0.0,0.0,0.0,0.0,9999.0,41,0,0.0,40.23963426255632,40.23963426255632,0.0,0.0,0.0,1.0,1.3236721796893527,0.0,0.0,No weather event,False
port_hedland,2018,8,2018-08-01,"https://www.pilbaraports.com.au/pilbaraportsauthority/media/documents/port%20of%20port%20hedland/about%20the%20port%20of%20port%20hedland/port%20statistics%20and%20reports/cargo%20weights%20by%20cargo%20type/2018/cargo,-grt-and-dwt-statistics-by-commodity-type-augu-2018.pdf",2018-08.pdf,2026-09-02,A,43233132.23,,252.0,,43.233132229999995,,0.0,0.0,0.0,0.0,0.0,9999.0,42,0,0.0,43.222355050429265,43.222355050429265,0.0,0.0,0.0,1.0,1.4217879950799102,0.0,0.0,No weather event,False
port_hedland,2018,9,2018-09-01,"https://www.pilbaraports.com.au/pilbaraportsauthority/media/documents/port%20of%20port%20hedland/about%20the%20port%20of%20port%20hedland/port%20statistics%20and%20reports/cargo%20weights%20by%20cargo%20type/2018/cargo,-grt-and-dwt-statistics-by-commodity-type-sept-2018.pdf",2018-09.pdf,2026-09-02,A,44132575.42,,250.0,,44.13257542,,0.0,0.0,0.0,0.0,0.0,9999.0,43,0,0.0,43.328485615883814,43.328485615883814,0.0,0.0,0.0,1.0,1.4252791321014413,0.0,0.0,No weather event,False
port_hedland,2018,10,2018-10-01,"https://www.pilbaraports.com.au/pilbaraportsauthority/media/documents/port%20of%20port%20hedland/about%20the%20port%20of%20port%20hedland/port%20statistics%20and%20reports/cargo%20weights%20by%20cargo%20type/2018/cargo,-grt-and-dwt-statistics-by-commodity-type-oct-2018.pdf",2018-10.pdf,2026-09-02,A,40842266.38,,242.0,,40.842266380000005,,0.0,0.0,0.0,0.0,0.0,9999.0,44,0,0.0,42.687178241338344,42.687178241338344,0.0,0.0,0.0,1.0,1.4041834947808667,0.0,0.0,No weather event,False
port_hedland,2018,11,2018-11-01,https://www.pilbaraports.com.au/pilbaraportsauthority/media/documents/port%20of%20port%20hedland/about%20the%20port%20of%20port%20hedland/port%20statistics%20and%20reports/cargo%20weights%20by%20cargo%20type/2018/cargo-grt-and-dwt-statistics-by-commodity-type-nov-2018.pdf,2018-11.pdf,2026-09-02,A,40089152.62,,224.0,,40.08915262,,0.0,0.0,0.0,0.0,0.0,9999.0,45,0,0.0,41.99831849497472,41.99831849497472,0.0,0.0,0.0,1.0,1.381523634703116,0.0,0.0,No weather event,False
port_hedland,2018,12,2018-12-01,https://www.pilbaraports.com.au/pilbaraportsauthority/media/documents/port%20of%20port%20hedland/about%20the%20port%20of%20port%20hedland/port%20statistics%20and%20reports/cargo%20weights%20by%20cargo%20type/2018/cargo-grt-and-dwt-statistics-by-commodity-type-dec-2018.pdf,2018-12.pdf,2026-09-02,A,46334397.26,,265.0,,46.33439726,,0.0,0.0,0.0,0.0,0.0,9999.0,46,0,0.0,45.841744869217116,45.841744869217116,0.0,0.0,0.0,1.0,1.5079521338558262,0.0,0.0,No weather event,False
port_hedland,2019,1,2019-01-01,"https://www.pilbaraports.com.au/pilbaraportsauthority/media/documents/port%20of%20port%20hedland/about%20the%20port%20of%20port%20hedland/port%20statistics%20and%20reports/cargo%20weights%20by%20cargo%20type/2019/cargo,-grt-and-dwt-statistics-by-commodity-type-jan-2019.pdf",2019-01.pdf,2026-09-02,A,42231687.63,,245.0,,42.23168763,,1.0,3.0,3.0,0.5236730648979393,39.0,349.1,47,1,0.0,41.535962641148345,42.40629368862911,0.870331047480768,0.47609567570052613,1.2645664192610118,0.9794763707983718,1.3949438713364841,0.6239183277294956,14.974039865507894,Weather - severe cyclone,True
